year,run,silhouette_gmm,silhouette_tsne_gmm,davies_bouldin_gmm,davies_bouldin_tsne_gmm
2010,0,0.3318742638083662,0.5062702236226004,0.995464541793076,0.6451578248102711
2010,1,0.332962402326523,0.47140949686585204,1.0508122037042895,0.7589748804706162
2010,2,0.31022643288046015,0.5062702236226004,1.0733884889040053,0.6451578248102711
2010,3,0.31022643288046015,0.39711995813287815,1.0733884889040055,0.7685603957822191
2010,4,0.317681630278887,0.39711995813287815,1.3157413447195356,0.7685603957822191
2010,5,0.3526628967993039,0.4261366867672836,1.0145820837338024,0.7371717615888889
2010,6,0.3318742638083662,0.5062702236226004,0.995464541793076,0.6451578248102711
2010,7,0.31022643288046015,0.39711995813287815,1.0733884889040053,0.7685603957822191
2010,8,0.27185205576142324,0.41932404225066255,1.0145269190971475,0.7994853254263745
2010,9,0.3526628967993039,0.4037981180310354,1.0145820837338024,0.8543210586070489
2010,10,0.33559288825617933,0.39711995813287815,0.8526305211253526,0.7685603957822191
2010,11,0.33559288825617933,0.5062702236226004,0.8526305211253526,0.6451578248102711
2010,12,0.332962402326523,0.30030704656396184,1.0508122037042895,1.0332260420582868
2010,13,0.317681630278887,0.3898635921512402,1.3157413447195356,0.9020682885553599
2010,14,0.23288824853779252,0.41932404225066255,1.0355209267496452,0.7994853254263745
2010,15,0.31601425977781644,0.47140949686585204,1.0891659207002669,0.7589748804706162
2010,16,0.3318742638083662,0.41932404225066255,0.995464541793076,0.7994853254263745
2010,17,0.28564349895657887,0.41932404225066255,1.2000797758638948,0.7994853254263745
2010,18,0.332962402326523,0.4261366867672836,1.0508122037042895,0.7371717615888889
2010,19,0.2961443340811603,0.3898635921512402,1.3567838888326378,0.9020682885553599
2010,20,0.3094661337867959,0.41932404225066255,1.153469494330625,0.7994853254263745
2010,21,0.332962402326523,0.4037981180310354,1.0508122037042895,0.8543210586070489
2010,22,0.3206018800703804,0.4302079766390691,0.9596202551263429,0.7549725604440312
2010,23,0.2961443340811603,0.41932404225066255,1.3567838888326378,0.7994853254263745
2010,24,0.2309795070602468,0.49382272077478145,1.0705069235093392,0.6865210316897652
2010,25,0.332962402326523,0.5062702236226004,1.0508122037042895,0.6451578248102711
2010,26,0.3160534084480995,0.5062702236226004,0.8836712975401394,0.6451578248102711
2010,27,0.10551919495642212,0.5062702236226004,1.600708047082564,0.6451578248102711
2010,28,0.3206018800703804,0.4191797068227052,0.9596202551263427,0.701825768846863
2010,29,0.3160534084480995,0.4907685001781652,0.8836712975401393,0.6676922828528241
2010,30,0.332962402326523,0.4302079766390691,1.0508122037042895,0.7549725604440312
2010,31,0.16310575145179165,0.5062702236226004,0.9161421576660053,0.6451578248102711
2010,32,0.3094661337867959,0.4907685001781652,1.153469494330625,0.6676922828528241
2010,33,0.332962402326523,0.32264561530021013,1.0508122037042895,0.9160767450401267
2010,34,0.3043089601822905,0.41932404225066255,1.065923674211293,0.7994853254263745
2010,35,0.31601425977781644,0.32264561530021013,1.0891659207002669,0.9160767450401267
2010,36,0.32167377443013107,0.4302079766390691,1.1096874793120457,0.7549725604440312
2010,37,0.3526628967993039,0.4907685001781652,1.0145820837338027,0.6676922828528241
2010,38,0.27518978295176383,0.4261366867672836,1.0430685461473914,0.7371717615888889
2010,39,0.332962402326523,0.5062702236226004,1.0508122037042895,0.6451578248102711
2010,40,0.31601425977781644,0.4302079766390691,1.0891659207002669,0.7549725604440312
2010,41,0.3526628967993039,0.41932404225066255,1.0145820837338024,0.7994853254263745
2010,42,0.29375328357599895,0.4261366867672836,0.9902578256143939,0.7371717615888889
2010,43,0.332962402326523,0.41932404225066255,1.0508122037042895,0.7994853254263745
2010,44,0.313310381894192,0.4191797068227052,1.1355221999826746,0.701825768846863
2010,45,0.29375328357599895,0.49382272077478145,0.990257825614394,0.6865210316897652
2010,46,0.31022643288046015,0.4907685001781652,1.0733884889040055,0.6676922828528241
2010,47,0.3526628967993039,0.41932404225066255,1.0145820837338024,0.7994853254263746
2010,48,0.31601425977781644,0.5062702236226004,1.0891659207002669,0.6451578248102711
2010,49,0.3206018800703804,0.41932404225066255,0.9596202551263427,0.7994853254263745
2015,0,0.3112828661744456,0.39095900893737306,0.8364386721852475,0.7142404214054159
2015,1,0.2271572515010767,0.4208206146243699,1.4955372742093191,0.7231689928433677
2015,2,0.20758914901564945,0.39388295379298244,1.1456743976155384,0.7259011772512816
2015,3,0.34446719715922475,0.3663930458133898,0.9331392132533438,0.8318709128252978
2015,4,0.2371156894843524,0.2988983869065919,1.2313399972252865,0.7633137179921803
2015,5,0.34446719715922475,0.5397844877140867,0.9331392132533438,0.6299213738780385
2015,6,0.3435097475160174,0.4208206146243699,0.9624524999801223,0.7231689928433677
2015,7,0.3394138996239121,0.5347310352146402,0.9080473471194426,0.5221728014603036
2015,8,0.3435097475160174,0.5347310352146402,0.9624524999801223,0.5221728014603036
2015,9,0.3438744654854982,0.5397844877140867,1.0544462158490229,0.6299213738780385
2015,10,0.3356073362121852,0.5397844877140867,1.0079413327236102,0.6299213738780385
2015,11,0.24897442341315082,0.4288095613061154,1.3928551184376203,0.6230542215448783
2015,12,0.3438744654854982,0.3519548383481884,1.0544462158490229,0.8170873771118192
2015,13,0.3356073362121852,0.42199512171947634,1.0079413327236102,0.8638844706147182
2015,14,0.24724004155857726,0.5347310352146402,1.2422014781784005,0.5221728014603036
2015,15,0.3104794924284969,0.4208206146243699,0.9185026572639241,0.7231689928433677
2015,16,0.3356073362121852,0.5397844877140867,1.0079413327236102,0.6299213738780385
2015,17,0.34446719715922475,0.39388295379298244,0.9331392132533438,0.7259011772512816
2015,18,0.34446719715922475,0.39333070664477726,0.9331392132533438,0.8291387284173839
2015,19,0.3356073362121852,0.5397844877140867,1.0079413327236102,0.6299213738780385
2015,20,0.34446719715922475,0.5397844877140867,0.9331392132533439,0.6299213738780385
2015,21,0.3438744654854982,0.39388295379298244,1.0544462158490229,0.7259011772512816
2015,22,0.34446719715922475,0.5397844877140867,0.9331392132533439,0.6299213738780385
2015,23,0.2493665386740437,0.5347310352146402,1.2817942721071143,0.5221728014603036
2015,24,0.29748562577662313,0.4208206146243699,0.8575323670886026,0.7231689928433677
2015,25,0.3112828661744456,0.4208206146243699,0.8364386721852475,0.7231689928433677
2015,26,0.34446719715922475,0.3663930458133898,0.9331392132533439,0.8318709128252978
2015,27,0.2941038365363429,0.4208206146243699,1.2272624064914197,0.7231689928433677
2015,28,0.3321129744674658,0.4288095613061154,0.8120541241771735,0.6230542215448783
2015,29,0.2996683028574947,0.42199512171947634,1.1538402833085772,0.8638844706147182
2015,30,0.3435097475160174,0.21907931736811415,0.9624524999801225,1.1742191617782862
2015,31,0.2371156894843524,0.3788924991795759,1.2313399972252863,0.8143551927039053
2015,32,0.3321129744674658,0.39333070664477726,0.8120541241771736,0.8291387284173839
2015,33,0.3356073362121852,0.39388295379298244,1.0079413327236102,0.7259011772512816
2015,34,0.3438744654854982,0.5397844877140867,1.0544462158490229,0.6299213738780385
2015,35,0.34446719715922475,0.4208206146243699,0.9331392132533439,0.7231689928433677
2015,36,0.3438744654854982,0.4288095613061154,1.0544462158490229,0.6230542215448783
2015,37,0.3321129744674658,0.5397844877140867,0.8120541241771735,0.6299213738780385
2015,38,0.34446719715922475,0.5397844877140867,0.9331392132533439,0.6299213738780385
2015,39,0.3356073362121852,0.5347310352146402,1.0079413327236102,0.5221728014603036
2015,40,0.3394138996239121,0.5397844877140867,0.9080473471194426,0.6299213738780385
2015,41,0.3394138996239121,0.39388295379298244,0.9080473471194426,0.7259011772512816
2015,42,0.3356073362121852,0.39333070664477726,1.0079413327236102,0.8291387284173839
2015,43,0.3438744654854982,0.5347310352146402,1.0544462158490229,0.5221728014603036
2015,44,0.3356073362121852,0.5397844877140867,1.0079413327236102,0.6299213738780385
2015,45,0.3356073362121852,0.39388295379298244,1.0079413327236102,0.7259011772512816
2015,46,0.34446719715922475,0.3519548383481884,0.9331392132533438,0.8170873771118192
2015,47,0.3438744654854982,0.4208206146243699,1.0544462158490229,0.7231689928433677
2015,48,0.18153364241122275,0.3663930458133898,1.4221141330444131,0.8318709128252979
2015,49,0.15951272294347726,0.5397844877140867,1.537883449064426,0.6299213738780385
2019,0,0.22679099758801075,0.4925302897696493,1.0271035743251495,0.6417938964422142
2019,1,0.1845921485191329,0.4925302897696493,1.12832357795534,0.6417938964422142
2019,2,0.16080778010655003,0.4925302897696493,1.1600898179205679,0.6417938964422142
2019,3,0.26388782105831116,0.4925302897696493,1.0591903330844228,0.6417938964422142
2019,4,0.25268268411864453,0.4925302897696493,0.8110384911404623,0.6417938964422142
2019,5,0.2236803986045008,0.4925302897696493,1.1410380760928058,0.6417938964422142
2019,6,0.26388782105831116,0.4925302897696493,1.0591903330844228,0.6417938964422142
2019,7,0.22071250069107307,0.4925302897696493,1.3431182277043419,0.6417938964422142
2019,8,0.2724606502179832,0.4925302897696493,1.0361215768359688,0.6417938964422142
2019,9,0.21453576088470053,0.4925302897696493,1.3708198941108172,0.6417938964422142
2019,10,0.2480012383463989,0.4925302897696493,1.1587492518951399,0.6417938964422142
2019,11,0.12085724742782328,0.35566820498901397,1.0555719688605745,0.8051943962001147
2019,12,0.22567202594823135,0.390852324379612,1.2769172741382222,0.7541510489165497
2019,13,0.2041665066720114,0.4925302897696493,1.338435187070671,0.6417938964422142
2019,14,0.21313653864208515,0.4925302897696493,0.956298668201973,0.6417938964422142
2019,15,0.24360372093008675,0.4925302897696493,1.1621614380627918,0.6417938964422142
2019,16,0.2259823362414716,0.4925302897696493,1.1756576832925871,0.6417938964422142
2019,17,0.17840243017469773,0.4925302897696493,1.2432735797719212,0.6417938964422142
2019,18,0.24099737982432495,0.4925302897696493,0.9613838665992499,0.6417938964422142
2019,19,0.23537372886437116,0.4925302897696493,1.0315329201350065,0.6417938964422142
2019,20,0.2504272098771344,0.4925302897696493,1.2285385458597036,0.6417938964422142
2019,21,0.25268268411864453,0.4925302897696493,0.8110384911404623,0.6417938964422142
2019,22,0.2504272098771344,0.4925302897696493,1.2285385458597036,0.6417938964422142
2019,23,0.2182020649441286,0.4925302897696493,0.9709529551460736,0.6417938964422142
2019,24,0.2468250685296697,0.4925302897696493,1.001079372013942,0.6417938964422142
2019,25,0.2724606502179832,0.4925302897696493,1.0361215768359688,0.6417938964422142
2019,26,0.24830600715558665,0.4925302897696493,0.9758042984043873,0.6417938964422142
2019,27,0.18656738035987316,0.4925302897696493,1.3223088646744605,0.6417938964422142
2019,28,0.1725169557038463,0.34609077674176364,1.2372130426905983,0.7858198141647262
2019,29,0.2733382923756171,0.4925302897696493,1.0941070563346629,0.6417938964422142
2019,30,0.2259823362414716,0.4925302897696493,1.1756576832925871,0.6417938964422142
2019,31,0.1845921485191329,0.4925302897696493,1.12832357795534,0.6417938964422142
2019,32,0.25807382936336887,0.4925302897696493,1.0045169725281429,0.6417938964422142
2019,33,0.2583463699164138,0.4925302897696493,1.2494063764758445,0.6417938964422142
2019,34,0.2096552869201569,0.4925302897696493,1.297279888042736,0.6417938964422142
2019,35,0.2565399747798574,0.4925302897696493,0.8060155056842697,0.6417938964422142
2019,36,0.11765881806387415,0.3203242242303949,1.1489753879632494,0.9811312168681217
2019,37,0.2236803986045008,0.4925302897696493,1.1410380760928058,0.6417938964422142
2019,38,0.16987618386255465,0.4925302897696493,0.8237855064306856,0.6417938964422142
2019,39,0.22852842148137306,0.4925302897696493,0.989855246128952,0.6417938964422142
2019,40,0.2259823362414716,0.4925302897696493,1.175657683292587,0.6417938964422142
2019,41,0.25773631256141477,0.4925302897696493,1.222834030121136,0.6417938964422142
2019,42,0.25268268411864453,0.4925302897696493,0.8110384911404623,0.6417938964422142
2019,43,0.22179656323842709,0.4925302897696493,0.9861628769136099,0.6417938964422142
2019,44,0.2357772103987669,0.4925302897696493,1.0204824357077922,0.6417938964422142
2019,45,0.2259823362414716,0.4925302897696493,1.175657683292587,0.6417938964422142
2019,46,0.2565399747798574,0.4040491430570076,0.8060155056842697,0.7153292506122503
2019,47,0.22875145928255283,0.4925302897696493,0.8103120121782258,0.6417938964422142
2019,48,0.21453576088470053,0.4925302897696493,1.370819894110817,0.6417938964422142
2019,49,0.24830600715558665,0.4925302897696493,0.9758042984043872,0.6417938964422142
2023,0,0.26496816598013634,0.5924495382430904,1.068366519016564,0.43597200702656963
2023,1,0.31193940610930043,0.5924495382430904,1.0645962161332287,0.43597200702656963
2023,2,0.30868504006208297,0.5924495382430904,1.064764879444101,0.4359720070265697
2023,3,0.30912909626269586,0.4921249466888912,0.9775142336457443,0.7568314921201569
2023,4,0.276531196991295,0.5924495382430904,1.2688267821216568,0.43597200702656963
2023,5,0.3414723724861485,0.5924495382430904,0.9636999136592448,0.43597200702656963
2023,6,0.30292524073732957,0.5924495382430904,1.3702086358518568,0.43597200702656963
2023,7,0.3277126753895113,0.5924495382430904,0.8821763660246987,0.4359720070265697
2023,8,0.3239034344802962,0.5924495382430904,1.0360134642959173,0.43597200702656963
2023,9,0.31667436947325095,0.5924495382430904,1.1754631185210749,0.43597200702656963
2023,10,0.26496816598013634,0.5924495382430904,1.068366519016564,0.4359720070265697
2023,11,0.20001694898625394,0.5924495382430904,1.367610766135365,0.4359720070265697
2023,12,0.31667436947325095,0.5924495382430904,1.1754631185210749,0.43597200702656963
2023,13,0.3277126753895113,0.5924495382430904,0.8821763660246988,0.43597200702656963
2023,14,0.3414723724861485,0.5924495382430904,0.9636999136592447,0.43597200702656963
2023,15,0.31788420011703783,0.4575865798244625,1.0503925921902495,0.6558725631897099
2023,16,0.31193940610930043,0.5924495382430904,1.0645962161332287,0.43597200702656963
2023,17,0.2777309332828819,0.5924495382430904,1.46633166444934,0.43597200702656963
2023,18,0.2777309332828819,0.4921249466888912,1.46633166444934,0.7568314921201569
2023,19,0.29047054909520126,0.5924495382430904,1.0090066004839995,0.43597200702656963
2023,20,0.3277126753895113,0.5924495382430904,0.8821763660246987,0.4359720070265697
2023,21,0.3277126753895113,0.5924495382430904,0.8821763660246988,0.43597200702656963
2023,22,0.28111133002426025,0.5924495382430904,0.9051829895985554,0.4359720070265697
2023,23,0.285889745463487,0.5924495382430904,0.9133313374316716,0.43597200702656963
2023,24,0.22070958717618758,0.4921249466888912,0.6773618321605535,0.7568314921201569
2023,25,0.3414723724861485,0.5924495382430904,0.9636999136592448,0.43597200702656963
2023,26,0.2811353358314868,0.5924495382430904,0.7053136625527242,0.43597200702656963
2023,27,0.3414723724861485,0.5924495382430904,0.9636999136592447,0.4359720070265697
2023,28,0.30342310400588823,0.5924495382430904,1.0949709768306062,0.43597200702656963
2023,29,0.29047054909520126,0.46567102705632557,1.0090066004839995,0.8250091449466977
2023,30,0.3414723724861485,0.5924495382430904,0.9636999136592448,0.43597200702656963
2023,31,0.276531196991295,0.5924495382430904,1.2688267821216568,0.43597200702656963
2023,32,0.303868705427202,0.5924495382430904,1.3608863747898727,0.43597200702656963
2023,33,0.3277126753895113,0.5924495382430904,0.8821763660246988,0.43597200702656963
2023,34,0.2835191816312182,0.5924495382430904,1.250330253265565,0.43597200702656963
2023,35,0.340845980371647,0.5924495382430904,0.7355579779513531,0.4359720070265697
2023,36,0.34070599675379326,0.5924495382430904,0.7197764752645314,0.4359720070265697
